MsgID.LOCAL_VELOCITY,24.0680000,-0.0215750,-0.0214246,-2.5248156
MsgID.GLOBAL_POSITION,0.0000000,-122.3957533,37.7932799,3.8280000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0200000,0.0100000
MsgID.LOCAL_POSITION,24.3180000,-0.1800947,-0.1256000,-3.8288951
MsgID.LOCAL_VELOCITY,24.3180000,-0.0202653,-0.0201241,0.0103353
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932810,3.6150000
MsgID.LOCAL_VELOCITY,0.0000000,0.3800000,-0.0100000,1.6600000
MsgID.LOCAL_POSITION,24.5680000,-0.0595145,-0.0029967,-3.6155179
MsgID.LOCAL_VELOCITY,24.5680000,0.3805555,-0.0193664,1.6665800
MsgID.GLOBAL_POSITION,0.0000000,-122.3957519,37.7932835,3.1930000
MsgID.LOCAL_VELOCITY,0.0000000,1.5300000,-0.0100000,2.0400000
MsgID.LOCAL_POSITION,24.8190000,0.2204318,-0.0041660,-3.1931541
MsgID.LOCAL_VELOCITY,24.8190000,1.5332078,-0.0182964,2.0471542
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7932891,2.8650000
MsgID.LOCAL_VELOCITY,0.0000000,3.3700000,0.0000000,0.6500000
MsgID.LOCAL_POSITION,25.0680000,0.8466098,0.0257294,-2.8650360
MsgID.LOCAL_VELOCITY,25.0680000,3.3713584,-0.0079324,0.6568203
MsgID.GLOBAL_POSITION,0.0000000,-122.3957501,37.7932990,2.9430000
MsgID.LOCAL_VELOCITY,0.0000000,5.1900000,0.0000000,-0.6800000
MsgID.LOCAL_POSITION,25.3200000,1.9415400,0.1620853,-2.9438779
MsgID.LOCAL_VELOCITY,25.3200000,5.1905851,-0.0080171,-0.6809822
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7933113,3.0550000
MsgID.LOCAL_VELOCITY,0.0000000,5.7600000,-0.0200000,0.0900000
MsgID.LOCAL_POSITION,25.5700000,3.3119929,0.1244599,-3.0552666
MsgID.LOCAL_VELOCITY,25.5700000,5.7692456,-0.0215849,0.0961377
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7933251,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,6.5700000,-0.0300000,0.3400000
MsgID.LOCAL_POSITION,25.8210000,4.8454657,-0.0334406,-3.0002327
MsgID.LOCAL_VELOCITY,25.8210000,6.5718269,-0.0308836,0.3473402
MsgID.STATE,0.0000000,True,True,1
